Time [days],keff_1,Step,Unnamed: 3
119.399399399399,1.05541042341115,17.0570570570571,0.1
119.735735735736,1.05530729032856,17.1051051051051,0.1
120.072072072072,1.05520415724597,17.1531531531531,0.1
120.408408408408,1.05510102416338,17.2012012012012,0.1
120.744744744745,1.05499789108079,17.2492492492493,0.1
121.081081081081,1.0548947579982,17.2972972972973,0.1
121.417417417417,1.05479162491561,17.3453453453454,0.1
121.753753753754,1.05468849183302,17.3933933933934,0.1
122.09009009009,1.05458535875043,17.4414414414414,0.1
122.426426426426,1.05448222566784,17.4894894894895,0.1
122.762762762763,1.05437909258525,17.5375375375375,0.1
123.099099099099,1.05427595950266,17.5855855855856,0.1
123.435435435436,1.05417282642007,17.6336336336336,0.1
123.771771771772,1.05406969333748,17.6816816816817,0.1
124.108108108108,1.05396656025489,17.7297297297297,0.1
124.444444444445,1.0538634271723,17.7777777777778,0.1
124.780780780781,1.05376029408971,17.8258258258258,0.1
125.117117117117,1.05365716100712,17.8738738738739,0.1
125.453453453454,1.05355402792453,17.9219219219219,0.1
125.78978978979,1.05345089484194,17.96996996997,0.1
126.126126126126,1.05343100802152,18.018018018018,0.1
126.462462462462,1.05354986497137,18.0660660660661,0.1
126.798798798799,1.05366872192121,18.1141141141141,0.1
127.135135135135,1.05378757887106,18.1621621621622,0.1
127.471471471472,1.05390643582091,18.2102102102102,0.1
127.807807807808,1.05402529277076,18.2582582582583,0.1
128.144144144144,1.05414414972061,18.3063063063063,0.1
128.480480480481,1.05426300667046,18.3543543543544,0.1
128.816816816817,1.0543818636203,18.4024024024024,0.1
129.153153153153,1.05450072057015,18.4504504504505,0.1
129.48948948949,1.05461957752,18.4984984984985,0.1
129.825825825826,1.05473843446985,18.5465465465466,0.1
130.162162162162,1.0548572914197,18.5945945945946,0.1
130.498498498498,1.05497614836955,18.6426426426426,0.1
130.834834834835,1.0550950053194,18.6906906906907,0.1
131.171171171171,1.05521386226924,18.7387387387387,0.1
131.507507507508,1.05533271921909,18.7867867867868,0.1
131.843843843844,1.05545157616894,18.8348348348348,0.1
132.18018018018,1.05557043311879,18.8828828828829,0.1
132.516516516517,1.05568929006864,18.9309309309309,0.1
132.852852852853,1.05580814701849,18.978978978979,0.1
133.189189189189,1.05588343874131,19.027027027027,0.1
133.525525525526,1.05592484639866,19.0750750750751,0.1
133.861861861862,1.05596625405602,19.1231231231231,0.1
134.198198198198,1.05600766171338,19.1711711711712,0.1
134.534534534534,1.05604906937073,19.2192192192192,0.1
134.870870870871,1.05609047702809,19.2672672672673,0.1
135.207207207207,1.05613188468545,19.3153153153153,0.1
135.543543543544,1.05617329234281,19.3633633633634,0.1
135.87987987988,1.05621470000016,19.4114114114114,0.1
136.216216216216,1.05625610765752,19.4594594594595,0.1
136.552552552553,1.05629751531488,19.5075075075075,0.1
136.888888888889,1.05633892297223,19.5555555555556,0.1
137.225225225225,1.05638033062959,19.6036036036036,0.1
137.561561561562,1.05642173828695,19.6516516516517,0.1
137.897897897898,1.0564631459443,19.6996996996997,0.1
138.234234234234,1.05650455360166,19.7477477477477,0.1
138.570570570571,1.05654596125902,19.7957957957958,0.1
138.906906906907,1.05658736891637,19.8438438438438,0.1
139.243243243243,1.05662877657373,19.8918918918919,0.1
139.57957957958,1.05667018423109,19.9399399399399,0.1
139.915915915916,1.05671159188844,19.987987987988,0.1
140.252252252252,1.05656230468259,20.036036036036,0.1
140.588588588589,1.05634945252234,20.0840840840841,0.1
140.924924924925,1.05613660036209,20.1321321321321,0.1
141.261261261261,1.05592374820184,20.1801801801802,0.1
141.597597597598,1.05571089604159,20.2282282282282,0.1
141.933933933934,1.05549804388134,20.2762762762763,0.1
142.27027027027,1.05528519172109,20.3243243243243,0.1
142.606606606607,1.05507233956084,20.3723723723724,0.1
142.942942942943,1.05485948740059,20.4204204204204,0.1
143.279279279279,1.05464663524034,20.4684684684685,0.1
143.615615615616,1.05443378308009,20.5165165165165,0.1
143.951951951952,1.05422093091984,20.5645645645646,0.1
144.288288288288,1.05400807875959,20.6126126126126,0.1
144.624624624625,1.05379522659934,20.6606606606607,0.1
144.960960960961,1.05358237443909,20.7087087087087,0.1
145.297297297297,1.05336952227884,20.7567567567568,0.1
145.633633633634,1.05315667011859,20.8048048048048,0.1
145.96996996997,1.05294381795834,20.8528528528529,0.1
146.306306306306,1.05273096579809,20.9009009009009,0.1
146.642642642643,1.05251811363784,20.9489489489489,0.1
146.978978978979,1.05230526147759,20.996996996997,0.1
147.315315315315,1.05241219098833,21.0450450450451,0.1
147.651651651652,1.05254043927713,21.0930930930931,0.1
147.987987987988,1.05266868756593,21.1411411411411,0.1
148.324324324324,1.05279693585474,21.1891891891892,0.1
148.660660660661,1.05292518414354,21.2372372372372,0.1
148.996996996997,1.05305343243235,21.2852852852853,0.1
149.333333333333,1.05318168072115,21.3333333333333,0.1
149.66966966967,1.05330992900996,21.3813813813814,0.1
150.006006006006,1.05343817729876,21.4294294294294,0.1
150.342342342342,1.05356642558756,21.4774774774775,0.1
150.678678678679,1.05369467387637,21.5255255255255,0.1
151.015015015015,1.05382292216517,21.5735735735736,0.1
151.351351351351,1.05395117045398,21.6216216216216,0.1
151.687687687688,1.05407941874278,21.6696696696697,0.1
152.024024024024,1.05420766703158,21.7177177177177,0.1
152.36036036036,1.05433591532039,21.7657657657658,0.1
152.696696696697,1.05446416360919,21.8138138138138,0.1
153.033033033033,1.054592411898,21.8618618618619,0.1
153.369369369369,1.0547206601868,21.9099099099099,0.1
153.705705705706,1.05484890847561,21.957957957958,0.1
154.042042042042,1.05491646614805,22.006006006006,0.1
154.378378378378,1.05455918950596,22.0540540540541,0.1
154.714714714715,1.05420191286388,22.1021021021021,0.1
155.051051051051,1.05384463622179,22.1501501501502,0.1
155.387387387387,1.05348735957971,22.1981981981982,0.1
155.723723723724,1.05313008293762,22.2462462462463,0.1
156.06006006006,1.05277280629554,22.2942942942943,0.1
156.396396396396,1.05241552965346,22.3423423423423,0.1
156.732732732733,1.05205825301137,22.3903903903904,0.1
157.069069069069,1.05170097636929,22.4384384384384,0.1
157.405405405405,1.0513436997272,22.4864864864865,0.1
157.741741741742,1.05098642308512,22.5345345345345,0.1
158.078078078078,1.05062914644303,22.5825825825826,0.1
158.414414414414,1.05027186980095,22.6306306306306,0.1
158.750750750751,1.04991459315886,22.6786786786787,0.1
159.087087087087,1.04955731651678,22.7267267267267,0.1
159.423423423423,1.04920003987469,22.7747747747748,0.1
159.75975975976,1.04884276323261,22.8228228228228,0.1
160.096096096096,1.04848548659052,22.8708708708709,0.1
160.432432432432,1.04812820994844,22.9189189189189,0.1
160.768768768769,1.04777093330635,22.966966966967,0.1
161.105105105105,1.04756418113061,23.015015015015,0.1
161.441441441441,1.0476885827808,23.0630630630631,0.1
161.777777777778,1.04781298443099,23.1111111111111,0.1
162.114114114114,1.04793738608118,23.1591591591592,0.1
162.45045045045,1.04806178773137,23.2072072072072,0.1
162.786786786787,1.04818618938157,23.2552552552553,0.1
163.123123123123,1.04831059103176,23.3033033033033,0.1
163.45945945946,1.04843499268195,23.3513513513514,0.1
163.795795795796,1.04855939433214,23.3993993993994,0.1
164.132132132132,1.04868379598234,23.4474474474474,0.1
164.468468468469,1.04880819763253,23.4954954954955,0.1
164.804804804805,1.04893259928272,23.5435435435435,0.1
165.141141141141,1.04905700093291,23.5915915915916,0.1
165.477477477478,1.0491814025831,23.6396396396396,0.1
165.813813813814,1.0493058042333,23.6876876876877,0.1
166.15015015015,1.04943020588349,23.7357357357357,0.1
166.486486486487,1.04955460753368,23.7837837837838,0.1
166.822822822823,1.04967900918387,23.8318318318318,0.1
167.159159159159,1.04980341083407,23.8798798798799,0.1
167.495495495496,1.04992781248426,23.9279279279279,0.1
167.831831831832,1.05005221413445,23.975975975976,0.1
168.168168168168,1.05013794176587,24.024024024024,0.1
168.504504504505,1.05018499537852,24.0720720720721,0.1
